budget,original_language,popularity,runtime,vote_average,vote_count,release_year,release_month,release_day,release_season,director,hit,primary_genre
3500000,en,26.259389,107.0,6.7,524,2011,9,28,Fall,J.C. Chandor,1,Thriller
3000000,en,11.637458,92.0,6.0,127,2008,9,26,Fall,Clark Gregg,0,Comedy
3300000,en,192.528841,105.0,8.3,4254,2014,10,10,Fall,Damien Chazelle,1,Drama
3300000,pt,44.356711,130.0,8.1,1814,2002,2,5,Winter,Fernando Meirelles,1,Drama
600000,en,4.859873,99.0,6.8,97,1999,6,4,Summer,Justin Kerrigan,1,Comedy
3800000,da,21.826888,115.0,7.9,927,2012,8,28,Summer,Thomas Vinterberg,1,Drama
3300000,en,2.964785,96.0,4.1,9,2014,11,8,Fall,Jonathan Silverman,0,Comedy
2000000,en,0.11615,92.0,8.0,1,1999,10,29,Fall,Eric Styles,0,Romance
3200000,en,26.180367,136.0,7.5,863,1968,6,12,Summer,Roman Polanski,1,Horror
3200000,en,11.735287,123.0,7.4,265,1962,4,22,Spring,John Ford,1,Western
3200000,en,11.933449,105.0,6.8,347,2010,9,11,Fall,Mike Mills,0,Drama
2700000,en,17.332585,109.0,7.0,418,1978,7,27,Summer,John Landis,1,Comedy
2500000,en,47.812466,110.0,7.2,987,1964,9,17,Fall,Guy Hamilton,1,Adventure
3180000,en,42.868495,130.0,8.0,1076,1946,12,20,Winter,Frank Capra,1,Drama
4000000,en,63.513324,93.0,7.8,2655,1996,2,23,Winter,Danny Boyle,1,Drama
3000000,en,22.789649,91.0,5.7,722,2010,10,20,Fall,Tod Williams,1,Horror
4000000,en,11.414843,120.0,7.3,453,2002,10,9,Fall,Michael Moore,1,Documentary
3000000,en,21.607228,87.0,5.7,361,1985,10,31,Fall,Jack Sholder,1,Horror
3000000,en,7.961559,117.0,6.9,156,1985,12,13,Winter,James Ivory,1,Drama
3000000,en,54.403033,86.0,6.0,2428,2013,5,31,Spring,James DeMonaco,1,Science Fiction
3000000,en,41.045084,110.0,6.7,1573,2012,3,29,Spring,Scott Derrickson,1,Horror
3000000,en,0.295226,113.0,5.0,1,2002,8,1,Summer,Martin Lawrence,1,Comedy
3000000,en,16.553594,108.0,7.6,165,1958,2,17,Winter,Richard Brooks,1,Drama
3000000,en,24.393296,95.0,6.2,361,1970,5,1,Spring,Ted Post,1,Adventure
3000000,en,11.241802,98.0,5.3,106,1997,8,1,Summer,Charles Martin Smith,1,Comedy
16000000,ja,9.18885,93.0,5.9,137,2000,7,8,Summer,Michael Haigney,1,Adventure
3000000,en,11.158167,86.0,5.7,216,1986,8,1,Summer,Tom McLoughlin,1,Horror
3000000,en,23.109959,161.0,7.7,542,1957,10,2,Fall,David Lean,1,Drama
3000000,en,1.586598,100.0,4.7,25,1990,4,27,Spring,Patrick Read Johnson,1,Comedy
2000000,en,3.832858,121.0,6.7,86,1976,4,9,Spring,Alfred Hitchcock,1,Comedy
3000000,en,22.889294,125.0,8.1,483,1960,6,15,Summer,Billy Wilder,1,Comedy
3000000,en,10.341982,87.0,4.2,193,1993,8,13,Summer,Adam Marcus,1,Fantasy
3000000,en,7.924982,128.0,6.4,120,1966,7,13,Summer,Alfred Hitchcock,1,Mystery
3000000,en,1.697846,100.0,6.4,28,2005,9,12,Fall,Michel Gondry,1,Comedy
3000000,en,6.734965,146.0,7.3,41,1960,6,19,Summer,Richard Brooks,1,Drama
3000000,en,13.338539,186.0,7.6,155,1961,12,1,Winter,Stanley Kramer,1,Drama
3000000,en,5.344815,133.0,7.3,82,1948,8,26,Summer,Howard Hawks,1,Western
3000000,en,23.299907,108.0,7.4,568,2013,4,5,Spring,Richard Linklater,1,Romance
3000000,en,5.003615,97.0,6.3,94,1988,7,8,Summer,Don Coscarelli,1,Action
3000000,en,0.019984,94.0,5.0,3,2004,9,30,Fall,Michael Schultz,1,Drama
3800000,en,3.667372,97.0,6.5,59,1999,5,14,Spring,Damien O'Donnell,1,Comedy
3000000,en,3.937939,117.0,5.7,35,1996,9,11,Fall,Mira Nair,0,Drama
3000000,en,23.981601,100.0,7.4,798,1971,6,29,Summer,Mel Stuart,0,Family
3000000,en,4.337685,87.0,5.9,90,1999,1,30,Winter,Darren Stein,0,Comedy
2962051,en,3.636634,108.0,6.6,94,1996,8,9,Summer,Julian Schnabel,0,Drama
3000000,af,2.504169,94.0,6.9,94,2005,8,18,Summer,Gavin Hood,1,Crime
3000000,en,10.757539,139.0,7.4,194,1998,10,16,Fall,Todd Solondz,0,Comedy
2800000,en,15.754614,102.0,5.1,366,2014,9,19,Fall,Kevin Smith,0,Comedy
3000000,ko,56.76349,120.0,8.0,1945,2003,1,1,Winter,Park Chan-wook,1,Drama
3000000,en,16.900433,86.0,5.7,211,2011,5,6,Spring,Jason Eisener,0,Action
3000000,en,12.68672,123.0,6.9,250,2009,5,14,Spring,Andrea Arnold,0,Drama
3000000,en,20.95282,87.0,5.3,444,2012,8,6,Summer,Leslye Headland,1,Comedy
3000000,en,11.882563,112.0,5.7,197,2011,3,13,Spring,Xavier Gens,0,Science Fiction
3000000,en,12.564554,83.0,4.9,148,2015,2,12,Winter,Will Canon,0,Thriller
2500000,en,5.164423,92.0,7.1,95,1967,8,30,Summer,John Boorman,0,Action
2900000,pt,5.928937,113.0,7.6,126,1998,1,16,Winter,Walter Salles,0,Drama
2900000,en,3.370225,136.0,7.3,25,1961,12,18,Winter,Frank Capra,0,Comedy
3000000,en,1.781462,93.0,6.6,36,2010,10,1,Fall,Heidi Ewing,0,Documentary
8000000,en,6.39503,116.0,6.9,99,2005,7,22,Summer,Craig Brewer,1,Drama
2883848,en,39.30982,122.0,8.0,808,1959,3,18,Spring,Billy Wilder,1,Comedy
2800000,en,9.070842,88.0,5.3,192,1988,5,13,Spring,John Carl Buechler,1,Horror
2777000,en,67.417542,102.0,7.4,1642,1939,8,15,Summer,Victor Fleming,1,Adventure
2800000,en,36.444894,106.0,7.7,854,1974,12,15,Winter,Mel Brooks,1,Comedy
2000000,en,15.351412,95.0,5.4,190,2007,9,8,Fall,George A. Romero,1,Horror
2700000,en,11.35972,118.0,7.0,59,1979,10,17,Fall,Carroll Ballard,1,Adventure
2686000,en,1.897263,109.0,6.0,30,1963,6,12,Summer,John Ford,1,Adventure
2627000,en,0.531444,120.0,6.0,8,1944,3,1,Spring,Victor Fleming,1,Drama
2600000,en,22.793929,93.0,7.2,609,1974,2,7,Winter,Mel Brooks,1,Western
2600000,en,14.013414,91.0,5.9,237,1984,4,13,Spring,Joseph Zito,1,Horror
2159280,pl,13.265432,80.0,7.1,260,2013,10,25,Fall,Paweł Pawlikowski,1,Drama
2600000,en,0.895946,105.0,7.6,23,2004,7,9,Summer,Stacy Peralta,0,Documentary
2600000,es,19.02965,92.0,7.0,308,2007,9,20,Fall,Nacho Vigalondo,0,Science Fiction
2540800,en,36.556954,103.0,7.8,727,1952,4,10,Spring,Stanley Donen,1,Comedy
2500000,en,18.661541,86.0,5.4,516,2013,1,11,Winter,Michael Tiddes,1,Comedy
2500000,en,0.973582,87.0,4.6,19,2012,7,13,Summer,John Sullivan,1,Documentary
2500000,en,12.030456,98.0,5.0,229,1982,10,22,Fall,Tommy Lee Wallace,1,Horror
2500000,en,18.30961,98.0,6.3,264,1971,5,20,Spring,Don Taylor,1,Action
2500000,en,6.82919,112.0,7.5,66,1963,5,29,Spring,Martin Ritt,1,Action
2500000,en,30.583959,102.0,7.1,618,2004,7,28,Summer,Zach Braff,1,Comedy
2500000,en,23.672571,105.0,7.7,959,1995,1,27,Winter,Richard Linklater,1,Drama
2500000,en,23.419061,85.0,6.8,450,2012,8,16,Summer,Jake Schreier,0,Science Fiction
2500000,en,25.722747,95.0,6.8,1048,2013,8,2,Summer,James Ponsoldt,1,Comedy
2500000,en,0.301884,100.0,7.1,7,2007,8,24,Summer,Michael D. Sellers,0,Drama
2500000,en,4.624691,90.0,6.0,40,2008,12,10,Winter,Alex Rivera,0,Drama
2500000,en,12.204569,96.0,6.6,441,2010,9,9,Fall,James Gunn,0,Comedy
2400000,en,4.623059,120.0,7.0,11,1996,10,16,Fall,Spike Lee,1,Drama
30000000,en,27.940093,84.0,6.3,664,2006,9,1,Fall,Mike Judge,0,Adventure
2380000,en,8.395624,101.0,7.4,363,2006,9,12,Fall,Shane Meadows,1,Drama
2361000,en,0.628051,101.0,7.0,4,1944,7,1,Summer,George Sidney,1,Comedy
2300000,en,1.606314,107.0,6.9,18,1951,7,13,Summer,George Sidney,1,Music
2280000,en,32.875469,124.0,7.2,808,1940,11,13,Fall,David Hand,1,Animation
4000000,en,14.206525,95.0,5.7,254,1982,8,13,Summer,Steve Miner,1,Horror
2200000,en,12.639469,92.0,5.1,196,1985,3,22,Spring,Danny Steinmann,1,Horror
2160000,en,0.1813,119.0,5.8,4,1945,6,1,Summer,Tay Garnett,1,Drama
2100000,en,8.38717,172.0,7.6,143,1946,12,25,Winter,William Wyler,1,Drama
2100000,en,0.039007,126.0,0.0,0,2015,10,16,Fall,Robert Fontaine,0,Drama
1500000,es,31.691617,78.0,7.1,934,2007,4,10,Spring,Jaume Balagueró,1,Horror
2000000,en,41.298723,115.0,6.9,760,1963,10,11,Fall,Terence Young,1,Action
2000000,en,10.664202,89.0,7.0,200,1973,12,17,Winter,Woody Allen,1,Comedy
2000000,en,100.876794,100.0,6.6,1832,2015,2,4,Winter,David Robert Mitchell,1,Horror
2000000,en,13.223111,88.0,6.6,215,1972,8,6,Summer,Woody Allen,1,Comedy
2000000,en,22.139842,129.0,8.0,657,1962,12,25,Winter,Robert Mulligan,1,Crime
2000000,en,37.117362,95.0,7.3,957,1981,12,24,Winter,George Miller,1,Adventure
2000000,en,15.557144,118.0,7.2,353,1999,9,2,Fall,Kimberly Peirce,1,Crime
2000000,en,11.66632,85.0,5.2,125,2011,1,21,Winter,Chris Kentis,1,Horror
2000000,de,34.938177,137.0,7.9,958,2006,3,15,Spring,Florian Henckel von Donnersmarck,1,Drama
1000000,en,5.961119,129.0,6.8,77,2011,9,30,Fall,Alex Kendrick,1,Drama
2000000,en,17.639478,134.0,7.6,240,1961,9,25,Fall,Robert Rossen,1,Drama
2000000,en,1.867004,119.0,6.5,8,1940,8,30,Summer,Jack Conway,1,Adventure
8000000,fr,13.944645,80.0,7.3,231,2003,6,11,Summer,Sylvain Chomet,0,Adventure
2700000,en,14.799323,80.0,7.6,718,2004,2,10,Winter,Richard Linklater,1,Drama
2000000,es,23.281616,154.0,7.6,521,2000,6,16,Summer,Alejandro González Iñárritu,1,Drama
2000000,en,20.331593,100.0,6.7,339,2003,8,20,Summer,Catherine Hardwicke,1,Crime
2000000,en,5.381536,118.0,6.8,47,1947,11,11,Fall,Elia Kazan,1,Drama
2000000,en,20.834883,100.0,6.8,565,2010,6,11,Summer,Debra Granik,1,Drama
2000000,en,0.483974,106.0,4.8,6,1938,5,24,Spring,Henry King,1,Drama
2000000,en,16.930914,109.0,7.7,286,2010,10,8,Fall,Charles Ferguson,1,Documentary
6000000,en,28.819424,96.0,6.3,658,2015,8,26,Summer,Max Joseph,0,Drama
2000000,en,12.999023,120.0,6.3,197,2005,9,11,Fall,David Ayer,1,Crime
2000000,en,6.728882,97.0,5.6,92,2015,9,17,Fall,Jerry Jameson,0,Crime
2000000,en,1.95686,96.0,4.8,26,2002,8,2,Summer,Steven Soderbergh,0,Comedy
2000000,en,14.846001,101.0,6.3,140,2006,5,20,Spring,John Cameron Mitchell,1,Romance
2000000,he,14.08251,90.0,7.8,291,2008,6,25,Summer,Ari Folman,1,Drama
2000000,en,0.031947,120.0,5.0,2,2003,9,12,Fall,Unknown,0,Unknown
2000000,en,2.283796,102.0,7.2,23,2007,7,27,Summer,Charles Ferguson,0,Documentary
2000000,en,18.224326,98.0,6.8,279,2015,8,7,Summer,Marielle Heller,0,Drama
2000000,en,3.980072,92.0,6.8,31,2005,2,11,Winter,Fenton Bailey,0,History
2000000,en,3.125382,120.0,4.6,19,2010,9,10,Fall,Huck Botko,0,Comedy
2000000,fr,5.261065,104.0,6.3,86,1985,4,10,Spring,Luc Besson,0,Action
2000000,en,1.892183,91.0,5.8,36,1998,9,18,Fall,Lance Mungia,0,Action
2000000,en,3.911445,90.0,7.1,52,2004,9,12,Fall,Michael Dowse,0,Drama
3800000,en,2.559806,84.0,5.9,18,2009,6,10,Summer,Hue Rhodes,0,Comedy
13500000,en,5.16023,129.0,5.2,32,2015,9,18,Fall,Roland Emmerich,0,Drama
7000000,en,0.253595,93.0,6.7,3,2008,10,24,Fall,Unknown,0,Animation
2000000,en,7.502934,97.0,5.9,88,1993,10,1,Fall,Brian Yuzna,0,Comedy
2000000,en,4.261509,96.0,6.3,41,2006,9,8,Fall,Laurie Collyer,0,Drama
100000,en,7.447714,86.0,5.5,92,2012,5,19,Spring,Conor McMahon,0,Horror
2000000,en,5.941852,82.0,6.7,165,1971,4,28,Spring,Woody Allen,1,Comedy
1987650,en,32.841229,94.0,6.6,827,2010,9,24,Fall,Rodrigo Cortés,1,Drama
1800000,en,14.838986,87.0,5.6,328,2010,8,27,Summer,Daniel Stamm,1,Horror
1800000,en,14.884756,125.0,7.6,281,1951,9,18,Fall,Elia Kazan,1,Drama
1800000,en,41.996783,95.0,8.0,1442,1964,1,29,Winter,Stanley Kubrick,1,Drama
1800000,en,12.471239,93.0,6.8,403,2012,6,29,Summer,Benh Zeitlin,1,Drama
1700000,en,13.315383,93.0,5.5,215,1973,6,15,Summer,J. Lee Thompson,1,Action
1800000,en,11.756943,114.0,6.7,192,1968,7,31,Summer,Ted Post,1,Western
1530000,de,27.36562,81.0,7.2,664,1998,8,20,Summer,Tom Tykwer,1,Action
500000,en,8.650779,93.0,6.3,152,2002,1,13,Winter,Lucky McKee,0,Drama
1700000,en,18.828683,88.0,6.1,236,1972,6,29,Summer,J. Lee Thompson,1,Action
2000000,en,26.281839,108.0,6.3,519,2010,6,17,Summer,Steven R. Monroe,0,Thriller
1700000,en,2.079125,98.0,5.5,39,1999,12,3,Winter,Mark Illsley,0,Comedy
1000000,hi,14.017809,104.0,7.3,221,2013,9,19,Fall,Ritesh Batra,1,Drama
1644736,en,3.426314,126.0,7.2,79,1938,8,23,Summer,Frank Capra,1,Comedy
1650000,en,6.915201,118.0,7.2,133,1953,8,4,Summer,Fred Zinnemann,1,War
1600000,en,8.535178,103.0,7.1,61,1949,10,22,Fall,John Ford,1,Western
1600000,en,20.810292,113.0,7.5,372,1974,4,7,Spring,Francis Ford Coppola,1,Crime
2000000,en,9.67299,108.0,6.7,129,2007,5,25,Spring,Adrienne Shelly,1,Comedy
1500000,en,17.49699,92.0,6.6,363,1988,2,26,Winter,Newt Arnold,1,Action
1500000,en,12.2624,129.0,7.9,241,1939,10,19,Fall,Frank Capra,1,Comedy
1500000,en,13.291991,91.0,6.8,279,1995,7,28,Summer,Larry Clark,1,Drama
1500000,en,13.788054,81.0,6.9,226,2005,10,5,Fall,Noah Baumbach,1,Comedy
1000000,en,3.990215,97.0,5.9,48,2001,4,21,Spring,Charles Herman-Wurmfeld,1,Comedy
1500000,en,11.145915,111.0,7.3,160,1945,12,28,Winter,Alfred Hitchcock,1,Drama
1500000,en,10.009994,110.0,7.1,166,1998,1,20,Winter,Vincent Gallo,0,Romance
1500000,en,58.594852,103.0,6.8,1737,2010,9,13,Fall,James Wan,1,Horror
1500000,en,11.35344,92.0,6.7,144,1984,2,20,Winter,Alex Cox,0,Comedy
1500000,en,3.618646,111.0,6.5,43,2005,3,25,Spring,Rebecca Miller,0,Drama
1500000,en,15.017068,104.0,5.5,342,2013,7,24,Summer,Maggie Carey,1,Comedy
1500000,en,5.817519,96.0,6.1,111,1993,10,1,Fall,Roger Avary,0,Action
1500000,en,9.856826,98.0,6.8,151,2001,1,19,Winter,Henry Bean,0,Drama
1500000,en,11.064228,100.0,6.2,251,2001,8,10,Summer,Brad Anderson,0,Horror
1,en,28.27648,87.0,8.1,856,1936,2,5,Winter,Charlie Chaplin,1,Drama
1500000,en,7.5591,86.0,5.9,107,2007,10,1,Fall,Bruce Campbell,0,Comedy
1500000,en,4.680206,93.0,6.6,183,2009,3,6,Spring,Bruce McDonald,0,Horror
1500000,en,14.504326,101.0,5.1,242,2012,9,10,Fall,Rob Zombie,0,Horror
1488423,en,80.171283,83.0,6.9,1914,1937,12,20,Winter,David Hand,1,Fantasy
1455000,en,3.598457,113.0,5.4,12,1968,11,6,Fall,Edward Dmytryk,0,Western
1350000,en,16.032594,105.0,7.5,1648,1998,3,5,Spring,Guy Ritchie,1,Comedy
1300000,vi,0.072066,135.0,5.0,1,2006,2,22,Winter,Ham Tran,0,Drama
1288000,en,18.426825,130.0,7.7,336,1940,4,12,Spring,Alfred Hitchcock,1,Drama
1250000,en,16.517777,87.0,6.0,315,1981,5,1,Spring,Steve Miner,1,Horror
1250000,en,6.903314,101.0,7.4,112,1945,11,25,Fall,Billy Wilder,1,Drama
1250000,en,4.45544,88.0,5.3,62,1984,8,31,Summer,Douglas Cheek,1,Horror
1250000,en,9.903992,92.0,6.7,79,1953,1,21,Winter,Henry Hathaway,1,Crime
1250000,en,7.70019,118.0,6.8,72,1941,10,28,Fall,John Ford,1,Drama
1200000,en,63.655973,103.0,7.2,2184,2004,10,1,Fall,James Wan,1,Horror
3000000,en,16.312803,100.0,6.6,362,2001,1,18,Winter,Jay Chandrasekhar,1,Comedy
1200000,en,6.920873,99.0,6.9,149,1955,10,3,Fall,Alfred Hitchcock,1,Comedy
1200000,en,3.085411,114.0,6.3,24,2013,4,19,Spring,David Boyd,1,Drama
1200000,en,66.925866,99.0,8.0,3697,1992,9,2,Fall,Quentin Tarantino,1,Crime
1200000,it,88.377076,161.0,8.1,2311,1966,12,23,Winter,Sergio Leone,1,Western
900000,en,0.097913,97.0,6.8,6,2011,9,11,Fall,Léa Pool,0,Documentary
1200000,en,2.968235,115.0,6.8,18,1936,10,20,Fall,Michael Curtiz,1,Action
2600000,en,8.001156,91.0,6.1,20,1993,9,17,Fall,Rob Bowman,0,Action
3000000,en,10.230583,94.0,6.2,237,2005,10,7,Fall,Rob McKittrick,1,Comedy
1100000,en,1.220072,99.0,6.8,15,1987,9,25,Fall,Jeff Burr,0,Comedy
1100000,id,40.285095,101.0,7.3,1055,2011,9,8,Fall,Gareth Evans,1,Action
878000,en,43.729123,102.0,7.9,1422,1942,11,26,Fall,Michael Curtiz,1,Drama
1000000,en,72.19808,119.0,7.5,1791,1976,11,21,Fall,John G. Avildsen,1,Drama
1000000,en,2.833166,128.0,6.1,39,1963,10,6,Fall,Tony Richardson,1,Adventure
1000000,en,41.972329,82.0,5.5,1047,2015,4,17,Spring,Levan Gabriadze,1,Horror
1300000,en,58.845025,114.0,8.0,2535,1976,2,7,Winter,Martin Scorsese,1,Crime
1000000,en,6.532855,91.0,6.4,161,1981,4,3,Spring,Joe Dante,1,Drama
950000,en,48.901542,110.0,6.9,940,1962,10,4,Fall,Terence Young,1,Adventure
1000000,en,22.583834,94.0,6.9,449,1987,9,11,Fall,Clive Barker,1,Horror
5000000,en,6.96858,121.0,5.7,72,2016,4,1,Spring,Harold Cronk,1,Drama
1000000,en,6.926926,90.0,5.6,126,2005,9,16,Fall,Jeff Wadlow,1,Horror
1000000,ja,3.322721,107.0,5.9,43,1999,12,11,Winter,Takao Okawara,1,Adventure
3500000,en,26.881611,112.0,6.9,890,2010,12,27,Winter,Derek Cianfrance,1,Drama
1000000,en,9.773398,103.0,6.9,144,2005,12,23,Winter,Duncan Tucker,1,Drama
1000000,en,13.152822,83.0,4.6,262,2012,1,6,Winter,William Brent Bell,1,Thriller
2090000,en,4.289003,109.0,6.6,53,1970,7,17,Summer,Russ Meyer,1,Comedy
1000000,en,1.444258,89.0,5.5,21,1956,11,15,Fall,Robert D. Webb,1,Drama
1000000,en,14.139004,100.0,6.7,251,2006,1,24,Winter,Davis Guggenheim,1,Documentary
1000000,en,3.851,100.0,6.2,33,1949,12,14,Winter,Allan Dwan,1,Action
5000000,en,17.845161,100.0,5.0,349,2014,9,4,Fall,Eli Roth,0,Action
1000000,en,9.115486,98.0,6.6,179,2012,5,2,Spring,Ben Lewin,1,Drama
1000000,en,4.86805,84.0,5.4,24,1997,9,7,Fall,James Toback,1,Drama
1000000,en,5.323184,92.0,7.2,59,2006,8,4,Summer,Chris Paine,0,Documentary
1000000,en,3.424158,94.0,6.3,25,2000,2,1,Winter,Greg Berlanti,0,Comedy
1000000,en,0.280083,119.0,7.3,4,2001,3,30,Spring,Richard Dutcher,0,Crime
1000000,hi,0.043023,170.0,6.1,7,2000,9,8,Fall,Khalid Mohammed,0,Drama
1000000,en,0.672695,92.0,6.7,13,2002,1,11,Winter,Karen Moncrieff,0,Drama
1000000,id,8.887411,115.0,7.5,210,2012,8,31,Summer,Joshua Oppenheimer,0,Documentary
1000000,en,0.748565,106.0,6.6,53,2007,4,30,Spring,Alex Gibney,0,Documentary
1000000,en,2.175696,78.0,6.2,20,2006,4,28,Spring,Eric Nicholas,0,Crime
1000000,en,1.260314,81.0,6.6,32,2006,1,30,Winter,Hal Haberman,0,Drama
950000,en,0.178689,103.0,6.6,28,1968,9,23,Fall,Ralph Nelson,0,Drama
910000,en,16.015599,108.0,8.0,357,1954,6,22,Summer,Elia Kazan,1,Crime
930000,en,5.974156,100.0,5.3,66,2011,6,18,Summer,Kat Coiro,0,Comedy
852510,ro,9.270133,113.0,7.3,156,2007,8,24,Summer,Cristian Mungiu,0,Drama
950000,en,25.918007,103.0,6.8,701,2005,1,14,Winter,David Slade,1,Drama
900000,en,4.0971,96.0,6.1,73,2005,9,12,Fall,Jamie Babbit,0,Drama
858000,en,47.651878,70.0,6.8,1405,1942,8,14,Summer,David Hand,1,Animation
850000,en,5.424916,107.0,6.7,56,2003,7,10,Summer,C. Jay Cox,0,Drama
850000,en,14.238376,85.0,5.8,110,2012,8,31,Summer,Jamie Travis,0,Comedy
800000,en,0.59424,114.0,5.6,10,1993,10,8,Fall,Victor Nunez,0,Drama
800000,en,3.643662,88.0,7.8,13,2002,5,16,Spring,Peter Sollett,1,Drama
800000,en,5.292536,94.0,7.3,23,2003,1,17,Winter,Michael Burke,0,Drama
800000,no,11.205726,91.0,6.1,311,2009,1,9,Winter,Tommy Wirkola,1,Horror
777000,en,19.326115,110.0,6.9,324,1973,8,1,Summer,George Lucas,1,Comedy
750000,en,25.186002,85.0,6.8,556,2012,6,8,Summer,Colin Trevorrow,1,Comedy
500000,en,12.203041,95.0,6.0,210,2011,9,2,Fall,Ben Wheatley,0,Horror
750000,en,14.386807,102.0,5.4,219,2011,12,1,Winter,Ti West,0,Horror
730000,en,18.644023,85.0,7.6,334,1952,3,27,Spring,Fred Zinnemann,1,Western
700000,en,9.188431,171.0,7.7,87,1994,9,12,Fall,Steve James,1,Documentary
700000,en,7.731064,97.0,6.7,31,2001,1,20,Winter,Michael Cuesta,1,Drama
700000,en,12.378031,107.0,6.5,240,2006,8,11,Summer,Ryan Fleck,1,Drama
700000,en,0.578798,107.0,0.0,0,1999,10,8,Fall,Valerie Red-Horse,0,Drama
609000,en,3.898498,101.0,7.4,59,1935,9,6,Fall,Mark Sandrich,1,Comedy
60000,en,41.690578,81.0,6.3,1055,1999,7,14,Summer,Daniel Myrick,1,Horror
600000,en,3.409764,225.0,7.1,66,1970,3,26,Spring,Michael Wadleigh,1,History
560000,en,10.730056,88.0,7.3,168,1964,7,6,Summer,Richard Lester,1,Comedy
500000,en,6.093989,122.0,7.0,100,2008,9,26,Fall,Alex Kendrick,1,Drama
130000,en,15.611857,79.0,5.4,315,2004,8,6,Summer,Chris Kentis,1,Drama
500000,en,2.537032,97.0,5.7,30,1977,8,24,Summer,John 'Bud' Cardos,1,Horror
500000,en,11.578545,88.0,7.4,210,2003,1,26,Winter,Tom McCarthy,1,Drama
2053648,en,2.778633,102.0,7.8,17,1999,10,22,Fall,Barry W. Blaustein,0,Documentary
500000,en,0.109579,93.0,7.0,2,2012,2,24,Winter,Joseph Dorman,0,Documentary
500000,en,8.519202,90.0,6.9,106,2004,1,15,Winter,Jacob Aaron Estes,0,Crime
2000000,ja,39.756748,207.0,8.2,878,1954,4,26,Spring,Akira Kurosawa,0,Action
500000,en,9.108949,85.0,5.7,251,2010,7,9,Summer,Quentin Dupieux,0,Comedy
500000,en,26.406001,94.0,6.2,587,2010,6,18,Summer,Gareth Edwards,1,Drama
450000,en,4.442355,84.0,6.2,38,2006,6,7,Summer,Hans Canosa,1,Drama
439000,en,1.933366,89.0,6.1,37,1933,2,2,Winter,Lloyd Bacon,1,Music
400000,en,23.603514,95.0,6.7,554,2004,6,11,Summer,Jared Hess,1,Comedy
15000,en,47.456823,86.0,5.9,1316,2007,9,14,Fall,Oren Peli,1,Horror
400000,en,64.782984,91.0,7.8,1708,1975,3,13,Spring,Terry Gilliam,1,Adventure
218,en,1.063439,91.0,7.5,22,2003,10,19,Fall,Jonathan Caouette,1,Documentary
35000000,da,38.100488,99.0,5.8,923,2008,5,7,Spring,Tom Vaughan,1,Comedy
860000,en,3.703005,97.0,6.6,51,1985,9,7,Fall,Stephen Frears,1,Romance
385907,en,3.232447,197.0,7.4,60,1916,9,4,Fall,D.W. Griffith,1,Drama
379000,en,0.968865,100.0,5.0,19,1929,2,8,Winter,Harry Beaumont,1,Drama
350000,en,35.037625,85.0,7.3,894,1981,10,15,Fall,Sam Raimi,1,Horror
6000000,en,19.331884,89.0,6.0,316,2012,12,26,Winter,Franck Khalfoun,0,Horror
300000,en,1.085909,88.0,6.9,23,2005,7,22,Summer,Henry Alex Rubin,1,Documentary
350000,en,59.259204,96.0,8.2,2078,1957,3,25,Spring,Sidney Lumet,1,Drama
325000,en,11.871424,105.0,7.7,275,1934,2,22,Winter,Frank Capra,1,Comedy
300000,en,1.314576,112.0,8.0,26,2003,1,23,Winter,Lauren Lazin,1,Music
312000,en,1.505703,102.0,6.2,11,1999,11,28,Fall,Gavin O'Connor,1,Comedy
8,en,11.818333,98.0,6.4,138,1995,9,1,Fall,Gregory Widen,1,Fantasy
300000,en,0.055868,101.0,5.5,3,2001,9,20,Fall,Pan Nalin,1,Documentary
300000,en,0.374291,94.0,3.0,1,1998,8,7,Summer,Jesse Peretz,0,Drama
300000,en,6.473667,80.0,5.9,124,1975,4,27,Spring,Paul Bartel,1,Action
250000,en,20.601483,113.0,6.7,433,1997,4,4,Spring,Kevin Smith,1,Comedy
250000,en,1.45917,91.0,6.3,23,2001,8,31,Summer,Nicole Holofcener,1,Comedy
250000,en,44.656151,90.0,6.9,1069,1997,9,9,Fall,Vincenzo Natali,1,Thriller
250,en,0.293649,72.0,7.5,12,1998,8,28,Summer,Bill Plympton,0,Drama
250000,en,21.825564,90.0,6.4,381,2011,10,28,Fall,Drake Doremus,1,Drama
250000,en,6.978907,99.0,4.1,75,2013,7,29,Summer,Paul Schrader,0,Thriller
245000,en,0.785744,151.0,7.0,21,1925,11,5,Fall,King Vidor,1,Drama
230000,en,18.450613,92.0,6.9,733,2008,10,9,Fall,Nicolas Winding Refn,1,Drama
225000,en,0.126676,86.0,6.9,6,2012,11,1,Fall,Tom Putnam,0,Foreign
100000,en,1.183892,69.0,4.3,5,1969,7,25,Summer,Al Silliman Jr.,1,Comedy
210000,en,2.043661,80.0,6.7,41,1953,6,13,Summer,Eugène Lourié,1,Adventure
400000,en,33.142185,93.0,6.6,1213,1979,4,12,Spring,George Miller,1,Adventure
200000,en,13.971674,94.0,6.8,253,1996,10,18,Fall,Doug Liman,1,Comedy
200000,it,38.771062,99.0,7.6,883,1964,9,12,Fall,Sergio Leone,1,Western
200000,en,0.622752,66.0,5.1,27,1933,2,9,Winter,Lowell Sherman,1,Comedy
200000,en,0.616283,101.0,6.5,10,2011,2,25,Winter,David Evans ,1,Drama
